,location,total_sqft,bath,price,bhk
8125,other,2400.0,3.0,170.0,3
8127,other,1500.0,2.0,98.0,3
8128,other,3095.0,3.0,350.0,3
8130,other,1200.0,1.0,28.0,1
8131,other,1500.0,3.0,100.0,3
8133,other,1560.0,5.0,145.0,5
8135,other,1560.0,3.0,188.0,3
8137,other,485.0,1.0,15.0,1
8143,other,1200.0,3.0,130.0,3
8144,other,1050.0,2.0,67.0,2
8145,other,1596.0,3.0,105.0,3
8149,other,1200.0,3.0,85.0,3
8150,other,1132.0,2.0,67.0,2
8152,other,1515.0,3.0,88.0,3
8155,other,1380.0,2.0,80.0,2
8158,other,4346.0,5.0,500.0,4
8160,other,2200.0,3.0,187.0,3
8161,other,3329.0,3.0,330.0,3
8162,other,3600.0,4.0,300.0,4
8163,other,3500.0,3.0,450.0,4
8165,other,1093.0,2.0,65.0,2
8167,other,1535.0,3.0,95.0,3
8169,other,1100.0,2.0,62.7,2
8172,other,2197.0,4.0,280.0,3
8174,other,1100.0,2.0,60.0,2
8175,other,1600.0,3.0,172.0,4
8176,other,1450.0,2.0,85.0,3
8177,other,2000.0,3.0,166.0,4
8181,other,1756.0,3.0,100.0,3
8182,other,1532.0,3.0,92.0,3
8183,other,1650.0,3.0,110.0,3
8184,other,1200.0,2.0,66.0,2
8186,other,1525.0,2.0,122.0,3
8190,other,2400.0,3.0,200.0,4
8191,other,1000.0,2.0,130.0,2
8193,other,3040.0,1.0,180.0,2
8195,other,1390.0,3.0,120.0,3
8197,other,1135.0,2.0,68.0,2
8198,other,900.0,2.0,55.0,2
8202,other,2500.0,3.0,250.0,3
8207,other,1168.0,3.0,70.0,3
8209,other,2100.0,4.0,155.0,4
8211,other,1515.0,3.0,93.93,3
8216,other,2700.0,4.0,214.0,6
8217,other,2000.0,3.0,210.0,3
8218,other,2400.0,4.0,300.0,5
8219,other,1760.0,3.0,176.0,3
8220,other,595.0,1.0,42.0,1
8225,other,1170.0,2.0,86.0,2
8226,other,2200.0,4.0,235.0,4
8233,other,1650.0,3.0,175.0,3
8235,other,1670.0,3.0,91.86,3
8239,other,1250.0,2.0,80.0,3
8240,other,1650.0,4.0,160.0,3
8241,other,800.0,2.0,50.0,2
8242,other,1225.0,2.0,150.0,2
8244,other,3675.0,4.0,367.0,4
8245,other,1200.0,2.0,150.0,2
8248,other,1350.0,2.0,80.0,2
8250,other,1614.0,3.0,110.0,3
8251,other,1188.0,2.0,73.0,2
8252,other,1480.0,3.0,90.0,3
8253,other,680.0,2.0,42.0,2
8256,other,955.0,2.0,53.55,2
8258,other,2479.13,3.0,215.0,3
8259,other,1100.0,2.0,106.0,2
8262,other,1925.0,3.0,120.0,3
8263,other,650.0,1.0,26.0,1
8265,other,2000.0,3.0,207.0,3
8266,other,1050.0,2.0,110.0,2
8273,other,1685.0,2.0,110.0,3
8275,other,1550.0,3.0,110.0,3
8276,other,500.0,1.0,20.0,1
8278,other,3155.0,4.0,370.0,3
8279,other,1765.0,3.0,105.0,3
8280,other,1265.0,2.0,70.0,2
8281,other,1012.0,2.0,59.0,2
8282,other,2045.0,4.0,154.0,3
8284,other,2400.0,4.0,280.0,6
8285,other,581.91,2.0,25.0,1
8286,other,1158.0,2.0,85.0,3
8287,other,925.0,2.0,51.0,2
8288,other,1415.0,2.0,110.0,2
8291,other,4750.0,5.0,600.0,4
8292,other,1840.0,3.0,155.0,3
8293,other,1350.0,2.0,185.0,2
8294,other,824.0,2.0,60.0,2
8295,other,1340.0,2.0,100.0,3
8296,other,1620.0,2.0,110.0,3
8297,other,1533.0,3.0,115.0,3
8298,other,1560.0,3.0,85.0,3
8300,other,750.0,1.0,25.0,1
8301,other,1375.0,2.0,85.0,3
8308,other,1500.0,3.0,88.0,3
8310,other,1140.0,2.0,76.0,2
8311,other,1198.0,2.0,84.0,2
8312,other,4000.0,4.0,520.0,4
8314,other,1370.0,2.0,75.0,2
8318,other,1000.0,1.0,55.0,2
8319,other,1200.0,2.0,125.0,2
8323,other,1050.0,1.0,70.0,1
8324,other,1200.0,2.0,80.0,3
8332,other,400.0,1.0,14.0,1
8334,other,1575.0,4.0,150.0,5
8336,other,4800.0,5.0,629.0,4
8337,other,1200.0,2.0,70.0,2
8339,other,1100.0,2.0,60.0,2
8341,other,1300.0,2.0,79.0,2
8343,other,3500.0,4.0,350.0,4
8345,other,1000.0,2.0,110.0,3
8348,other,800.0,1.0,100.0,1
8353,other,2400.0,3.0,260.0,3
8354,other,1533.0,3.0,85.0,3
8357,other,1452.55,2.0,110.0,2
8358,other,2357.0,3.0,151.0,3
8359,other,1170.0,2.0,105.0,2
8360,other,1411.0,3.0,91.72,3
8362,other,3095.0,3.0,375.0,3
8364,other,1100.0,3.0,78.0,3
8366,other,3600.0,4.0,365.0,4
8369,other,1945.0,3.0,120.0,3
8371,other,1650.0,3.0,165.0,3
8372,other,1550.0,2.0,150.0,3
8374,other,1150.0,2.0,75.0,3
8375,other,1200.0,3.0,74.0,3
8376,other,1229.0,3.0,86.03,3
8377,other,1030.0,2.0,61.0,2
8378,other,600.0,1.0,32.0,1
8379,other,1165.0,2.0,135.0,2
8382,other,3000.0,4.0,240.0,4
8384,other,1315.0,2.0,90.0,2
8385,other,1210.0,2.0,72.0,2
8389,other,1170.0,2.0,68.0,2
8390,other,1600.0,2.0,110.0,2
8392,other,1370.0,2.0,75.0,3
8394,other,1980.0,3.0,224.0,3
8396,other,1700.0,3.0,97.0,3
8397,other,1900.0,3.0,160.0,3
8399,other,1100.0,2.0,75.0,2
8400,other,1929.0,3.0,115.0,3
8401,other,3161.0,4.0,214.0,4
8403,other,3515.0,3.0,420.0,3
8405,other,1100.0,2.0,70.0,2
8409,other,700.0,1.0,41.0,1
8414,other,3000.0,3.0,250.0,3
8415,other,1100.0,2.0,61.0,2
8416,other,1260.0,1.0,41.0,1
8417,other,1500.0,1.0,37.5,1
8418,other,600.0,1.0,17.0,1
8420,other,1165.0,2.0,75.0,2
8421,other,1272.0,4.0,75.0,3
8423,other,1600.0,5.0,140.0,5
8425,other,1000.0,2.0,65.0,3
8427,other,2400.0,4.0,325.0,3
8429,other,1463.0,1.0,142.0,2
8431,other,2401.0,3.0,185.0,3
8432,other,1875.0,2.0,235.0,3
8434,other,890.0,1.0,75.0,1
8437,other,2400.0,3.0,290.0,3
8439,other,1690.0,3.0,100.0,3
8442,other,1350.0,2.0,90.0,2
8443,other,1460.0,3.0,88.0,3
8444,other,1685.0,3.0,95.0,3
8445,other,800.0,1.0,52.0,1
8446,other,4000.0,5.0,280.0,4
8448,other,792.0,2.0,70.0,2
8451,other,2400.0,5.0,235.0,5
8454,other,461.82,1.0,31.7,1
8455,other,1500.0,2.0,85.0,3
8458,other,1260.0,2.0,75.0,2
8462,other,2820.0,3.0,285.0,3
8463,other,1950.0,3.0,130.0,3
8465,other,1350.0,2.0,140.0,3
8466,other,4051.0,4.0,345.0,4
8467,other,2100.0,3.0,170.0,3
8468,other,1991.0,3.0,160.0,3
8470,other,1200.0,3.0,66.0,3
8472,other,3000.0,4.0,342.0,4
8473,other,2400.0,6.0,245.0,6
8475,other,1375.0,2.0,105.0,2
8476,other,1693.0,3.0,108.0,3
8483,other,1150.0,2.0,77.5,3
8487,other,1058.0,2.0,60.0,2
8488,other,900.0,1.0,30.0,1
8489,other,1672.0,3.0,150.0,3
8492,other,1250.0,3.0,139.0,3
8493,other,1468.0,3.0,130.0,2
8497,other,1480.0,2.0,145.0,3
8500,other,2280.0,3.0,285.0,3
8501,other,2000.0,3.0,200.0,3
8504,other,1080.0,2.0,75.0,3
8505,other,2400.0,2.0,150.0,3
8507,other,1125.0,2.0,75.0,2
8508,other,1596.0,3.0,95.0,3
8509,other,1639.0,3.0,123.0,3
8511,other,1740.0,3.0,199.0,3
8512,other,1372.0,2.0,90.0,3
8514,other,6200.0,5.0,720.0,5
8517,other,925.0,2.0,63.0,2
8518,other,1200.0,3.0,95.0,4
8519,other,1200.0,2.0,79.0,2
8520,other,2500.0,3.0,270.0,3
8521,other,1584.0,3.0,145.0,4
8522,other,1570.0,3.0,115.0,3
8523,other,3000.0,3.0,400.0,3
8527,other,1750.0,3.0,180.0,3
8528,other,1500.0,1.0,160.0,2
8529,other,2100.0,6.0,275.0,6
8531,other,705.0,1.0,36.5,1
8532,other,1340.0,3.0,77.0,3
8536,other,1260.0,1.0,41.0,1
8537,other,1200.0,2.0,125.0,2
8538,other,1270.0,2.0,175.0,4
8539,other,1200.0,3.0,130.0,3
8542,other,3100.0,5.0,385.0,4
8544,other,1200.0,4.0,150.0,4
8545,other,3259.0,3.0,270.0,3
8548,other,596.0,1.0,42.0,1
8549,other,10000.0,16.0,550.0,16
8550,other,1200.0,4.0,110.0,4
8551,other,1910.0,3.0,190.0,3
8554,other,1750.0,3.0,149.0,3
8556,other,985.0,2.0,63.0,2
8557,other,1300.0,2.0,129.0,2
8558,other,1490.0,2.0,88.0,3
8562,other,650.0,1.0,30.0,1
8563,other,1500.0,2.0,89.99,3
8564,other,1350.0,4.0,145.0,4
8565,other,910.0,1.0,42.0,1
8568,other,532.0,1.0,22.49,1
8569,other,1060.0,3.0,62.0,3
8571,other,1550.0,2.0,160.0,2
8575,other,1000.0,2.0,80.0,2
8577,other,1500.0,2.0,97.0,3
8578,other,1865.0,4.0,140.0,3
8580,other,3500.0,4.0,245.0,4
8584,other,1320.0,2.0,73.0,3
8585,other,2150.0,6.0,205.0,6
8588,other,675.0,3.0,52.0,2
8589,other,1801.0,3.0,139.0,3
8591,other,2990.0,4.0,324.0,4
8592,other,2400.0,2.0,160.0,2
8594,other,1150.0,2.0,75.0,2
8595,other,1200.0,3.0,165.0,3
8602,other,1390.0,2.0,80.0,3
8603,other,1550.0,2.0,90.0,3
8606,other,1500.0,4.0,110.0,4
8608,other,1839.0,3.0,165.0,3
8610,other,900.0,2.0,70.0,2
8612,other,1500.0,3.0,149.0,3
8615,other,750.0,2.0,50.0,1
8616,other,600.0,3.0,75.0,2
8620,other,1500.0,1.0,19.5,1
8622,other,1200.0,2.0,70.0,2
8623,other,1200.0,2.0,160.0,2
8624,other,1904.0,3.0,155.0,3
8625,other,2770.0,4.0,315.0,3
8626,other,813.0,1.0,39.0,1
8629,other,1630.0,2.0,97.78,3
8631,other,2425.0,4.0,173.0,4
8635,other,1280.0,2.0,75.0,2
8636,other,735.0,1.0,75.0,1
8637,other,500.0,1.0,24.0,1
8639,other,1200.0,4.0,145.0,3
8640,other,1200.0,2.0,100.0,2
8641,other,1200.0,3.0,160.0,3
8642,other,1265.0,2.0,82.0,3
8645,other,1850.0,3.0,98.0,3
8646,other,2360.0,4.0,150.0,4
8647,other,1030.0,2.0,77.25,2
8649,other,2000.0,3.0,160.0,3
8650,other,1575.0,3.0,93.0,3
8651,other,1300.0,2.0,70.0,3
8658,other,3100.0,3.0,250.0,3
8659,other,1190.0,2.0,100.0,2
8660,other,1827.0,3.0,100.0,3
8661,other,1500.0,3.0,95.0,3
8667,other,1645.0,3.0,95.0,3
8668,other,1200.0,4.0,140.0,4
8671,other,1097.0,2.0,65.0,2
8672,other,1600.0,3.0,165.0,4
8674,other,900.0,2.0,110.0,2
8675,other,1200.0,2.0,125.0,2
8676,other,1355.0,2.0,75.0,2
8678,other,7500.0,4.0,900.0,4
8680,other,4104.0,4.0,360.0,4
8683,other,2080.0,2.0,150.0,2
8684,other,1505.0,2.0,90.0,2
8685,other,1200.0,3.0,95.75,3
8686,other,1810.0,4.0,148.0,3
8688,other,1530.0,2.0,97.0,3
8693,other,1500.0,2.0,130.0,3
8697,other,1400.0,2.0,80.0,2
8698,other,1533.0,3.0,150.0,3
8701,other,745.0,2.0,50.0,2
8703,other,1355.0,2.0,95.0,2
8704,other,833.0,1.0,49.0,1
8706,other,3000.0,5.0,270.0,4
8707,other,1220.0,2.0,68.0,2
8708,other,3811.0,3.0,475.0,4
8709,other,1545.0,3.0,85.0,3
8711,other,1350.0,2.0,110.0,2
8713,other,1200.0,2.0,68.0,3
8715,other,2000.0,4.0,180.0,5
8719,other,1280.0,4.0,115.0,4
8720,other,1200.0,3.0,85.0,3
8722,other,1655.0,3.0,155.0,3
8723,other,1150.0,2.0,74.0,2
8725,other,1200.0,2.0,108.0,3
8726,other,1200.0,2.0,75.0,2
8731,other,1500.0,2.0,203.0,2
8733,other,1350.0,4.0,85.0,4
8734,other,4500.0,9.0,500.0,9
8737,other,1550.0,3.0,160.0,3
8740,other,1758.0,3.0,95.0,3
8741,other,3179.0,5.0,351.0,4
8743,other,1200.0,3.0,85.0,2
8745,other,1800.0,3.0,140.0,3
8748,other,3900.0,4.0,333.0,4
8749,other,2400.0,4.0,200.0,3
8750,other,1645.0,3.0,87.5,3
8752,other,2600.0,3.0,140.0,3
8753,other,950.0,2.0,60.0,2
8759,other,1900.0,3.0,205.0,3
8761,other,1402.0,2.0,85.0,3
8763,other,2100.0,3.0,240.0,3
8767,other,1200.0,3.0,140.0,3
8768,other,814.0,2.0,55.0,2
8771,other,1590.0,3.0,120.0,3
8775,other,1450.0,2.0,89.6,3
8777,other,1340.0,2.0,77.0,2
8780,other,1665.0,3.0,105.0,3
8782,other,2300.0,4.0,200.0,4
8783,other,1210.0,2.0,76.0,2
8788,other,1065.0,2.0,58.0,2
8791,other,1636.0,3.0,97.0,3
8792,other,3600.0,4.0,450.0,4
8795,other,1200.0,3.0,72.0,3
8799,other,1000.0,1.0,75.0,2
8802,other,1170.0,2.0,86.0,2
8803,other,4830.0,5.0,390.0,4
8804,other,850.0,2.0,75.0,2
8808,other,2065.0,3.0,130.0,3
8809,other,1150.0,2.0,125.0,2
8812,other,2550.0,4.0,290.0,3
8813,other,3080.0,2.0,285.0,4
8816,other,450.0,1.0,25.0,1
8817,other,1100.0,2.0,85.0,2
8822,other,1036.0,2.0,110.0,2
8825,other,1376.0,4.0,156.0,4
8830,other,1080.0,2.0,62.0,2
8834,other,1475.0,2.0,200.0,3
8835,other,1200.0,3.0,96.25,3
8837,other,2631.0,3.0,200.0,4
8838,other,830.0,2.0,60.0,2
8839,other,1500.0,2.0,88.0,2
8842,other,856.0,2.0,48.0,2
8845,other,1117.0,2.0,110.0,2
8846,other,600.0,1.0,43.0,1
8850,other,1200.0,3.0,70.0,3
8851,other,2675.0,4.0,290.0,4
8855,other,1477.0,2.0,80.0,3
8856,other,3500.0,5.0,450.0,4
8857,other,1793.0,3.0,98.0,3
8861,other,1020.0,2.0,62.0,2
8865,other,3300.0,5.0,318.0,4
8866,other,1200.0,3.0,165.0,3
8870,other,1718.0,3.0,223.0,3
8871,other,1200.0,2.0,75.0,3
8872,other,985.0,2.0,55.0,2
8877,other,1030.0,2.0,80.0,2
8879,other,1150.0,2.0,69.0,2
8882,other,1500.0,2.0,90.0,3
8883,other,900.0,2.0,55.0,2
8888,other,1750.0,2.0,225.0,4
8890,other,1100.0,2.0,78.0,2
8891,other,1180.0,2.0,74.0,2
8893,other,1540.0,3.0,85.0,3
8895,other,1800.0,3.0,230.0,3
8897,other,2000.0,3.0,120.0,3
8898,other,2000.0,3.0,145.0,3
8899,other,500.0,1.0,15.0,1
8905,other,3160.0,4.0,206.0,4
8906,other,922.0,2.0,70.0,2
8907,other,850.0,2.0,72.0,2
8910,other,1233.0,2.0,100.0,2
8918,other,1936.0,3.0,110.0,3
8919,other,1652.5,3.0,90.0,3
8921,other,1500.0,3.0,138.0,3
8922,other,700.0,2.0,43.0,2
8923,other,1750.0,3.0,170.0,3
8924,other,1365.0,3.0,99.0,3
8927,other,708.0,1.0,55.0,2
8928,other,1680.0,3.0,135.0,3
8929,other,990.0,2.0,58.0,2
8930,other,1240.0,2.0,100.0,2
8931,other,1810.0,3.0,118.0,3
8932,other,2005.0,3.0,240.0,3
8935,other,1000.0,2.0,97.0,2
8938,other,1430.0,3.0,78.65,3
8940,other,1200.0,2.0,45.0,1
8945,other,840.0,1.0,75.0,1
8946,other,1760.0,2.0,116.0,3
8947,other,3317.5,5.0,268.5,4
8948,other,600.0,1.0,52.0,2
8949,other,1670.0,3.0,160.0,3
8952,other,1200.0,2.0,75.6,3
8953,other,2400.0,5.0,285.0,5
8954,other,2100.0,4.0,150.0,4
8958,other,1550.0,4.0,120.0,4
8959,other,905.0,2.0,50.0,2
8960,other,1495.0,3.0,200.0,3
8962,other,550.0,1.0,23.0,1
8965,other,1080.0,2.0,75.0,3
8967,other,1537.0,3.0,110.0,3
8968,other,1750.0,3.0,150.0,3
8969,other,2800.0,7.0,250.0,7
8971,other,1191.0,2.0,90.0,2
8974,other,2849.0,5.0,250.0,4
8979,other,827.0,2.0,45.0,2
8986,other,1205.0,2.0,70.0,2
8990,other,2200.0,4.0,160.0,3
8993,other,1900.0,3.0,155.0,3
8994,other,1200.0,1.0,95.0,2
8996,other,1100.0,2.0,61.0,2
8997,other,1100.0,2.0,110.0,2
8998,other,1942.0,3.0,155.0,3
8999,other,1200.0,4.0,80.0,3
9002,other,1515.0,3.0,90.0,3
9005,other,1200.0,4.0,95.0,4
9011,other,1200.0,1.0,69.0,1
9012,other,1717.0,3.0,99.0,3
9014,other,1200.0,1.0,48.0,1
9015,other,1430.0,2.0,78.65,3
9017,other,1190.0,2.0,70.0,2
9019,other,2690.0,4.0,185.0,4
9020,other,1594.0,3.0,99.0,3
9021,other,1250.0,2.0,68.0,2
9022,other,1290.0,1.0,77.5,2
9024,other,1464.0,2.0,145.0,2
9025,other,1200.0,2.0,75.0,2
9028,other,1485.0,2.0,156.0,3
9029,other,2070.0,3.0,135.0,3
9032,other,800.0,2.0,55.0,2
9034,other,1480.0,2.0,125.0,3
9036,other,1500.0,2.0,130.0,2
9037,other,2010.0,3.0,125.0,3
9038,other,1504.0,2.0,100.0,3
9041,other,1602.0,2.0,165.0,3
9042,other,1200.0,4.0,130.0,4
9043,other,1800.0,3.0,220.0,3
9049,other,1862.0,3.0,120.0,3
9050,other,2700.0,3.0,200.0,3
9051,other,1677.0,3.0,98.0,3
9053,other,1490.0,2.0,115.0,3
9055,other,1740.0,3.0,120.0,3
9056,other,1020.0,2.0,60.0,2
9057,other,550.0,1.0,16.0,1
9060,other,3664.0,3.0,325.0,3
9061,other,690.0,2.0,42.0,2
9062,other,1520.0,3.0,111.0,3
9064,other,1200.0,4.0,86.0,4
9065,other,1250.0,2.0,90.0,2
9066,other,1900.0,2.0,190.0,3
9069,other,1602.0,2.0,170.0,3
9070,other,1230.0,2.0,70.0,2
9071,other,1600.0,3.0,95.0,3
9072,other,450.0,1.0,60.0,1
9073,other,600.0,2.0,23.0,1
9075,other,1200.0,2.0,85.0,2
9078,other,2000.0,4.0,130.0,3
9079,other,1350.0,4.0,140.0,4
9082,other,1175.0,2.0,79.0,2
9084,other,1112.0,2.0,68.0,2
9087,other,1158.0,2.0,75.0,2
9090,other,1200.0,2.0,90.0,2
9091,other,1266.67,2.0,69.0,2
9093,other,2000.0,2.0,160.0,2
9097,other,2679.0,5.0,280.0,4
9098,other,1230.0,2.0,75.0,2
9100,other,3150.0,5.0,145.0,8
9101,other,2400.0,2.0,135.0,2
9102,other,880.0,2.0,48.0,2
9107,other,1022.0,2.0,57.0,2
9108,other,1200.0,2.0,76.0,2
9111,other,1605.0,3.0,100.0,3
9112,other,1542.0,3.0,98.0,3
9115,other,1333.0,2.0,77.27,2
9116,other,1100.0,3.0,110.0,3
9117,other,1050.0,2.0,70.0,2
9121,other,1200.0,4.0,165.0,4
9122,other,1100.0,2.0,145.0,3
9124,other,1200.0,3.0,99.0,3
9127,other,1000.0,2.0,60.0,2
9128,other,5720.0,3.0,350.0,3
9130,other,1012.0,2.0,59.0,2
9133,other,1200.0,4.0,140.0,4
9134,other,600.0,2.0,39.0,2
9137,other,1700.0,3.0,111.0,3
9141,other,1780.0,3.0,110.0,3
9143,other,1080.0,3.0,149.0,3
9144,other,900.0,2.0,65.0,3
9146,other,1200.0,3.0,160.0,4
9147,other,1540.0,3.0,85.0,3
9148,other,2456.0,3.0,220.0,3
9150,other,1530.0,2.0,185.0,2
9153,other,1717.0,3.0,120.0,3
9156,other,1475.0,2.0,171.0,2
9158,other,650.0,1.0,16.0,1
9160,other,1504.0,2.0,102.0,3
9162,other,1800.0,4.0,145.0,4
9163,other,3000.0,4.0,240.0,4
9165,other,1625.0,3.0,92.0,3
9166,other,2400.0,4.0,250.0,4
9169,other,1490.0,2.0,92.0,3
9171,other,1044.0,2.0,60.0,2
9175,other,1567.2,2.0,190.0,3
9180,other,1293.0,2.0,75.0,2
9182,other,860.0,2.0,65.5,2
9183,other,1374.0,2.0,88.0,3
9187,other,2000.0,2.0,160.0,4
9188,other,834.0,1.0,62.0,1
9189,other,600.0,1.0,52.0,1
9190,other,2000.0,4.0,135.0,4
9191,other,2750.0,3.0,260.0,3
9195,other,1280.0,2.0,90.0,2
9197,other,2075.0,3.0,175.0,3
9204,other,2274.24,4.0,160.0,3
9206,other,900.0,3.0,105.0,2
9209,other,1350.0,3.0,75.0,3
9211,other,470.0,2.0,10.0,1
9213,other,1313.0,4.0,150.0,3
9214,other,2515.0,4.0,155.0,3
9217,other,2665.0,3.0,350.0,3
9219,other,3500.0,5.0,450.0,4
9226,other,2400.0,5.0,300.0,6
9228,other,1235.0,2.0,140.0,2
9229,other,3200.0,3.0,260.0,3
9230,other,1450.0,3.0,90.0,3
9232,other,1893.0,3.0,115.0,3
9235,other,1200.0,2.0,100.0,3
9236,other,1205.0,2.0,70.0,2
9237,other,1500.0,3.0,90.0,3
9242,other,375.0,1.0,26.0,1
9243,other,800.0,3.0,59.5,2
9245,other,1400.0,2.0,85.0,2
9246,other,1800.0,2.0,100.0,3
9247,other,925.0,2.0,70.0,2
9250,other,3500.0,2.0,350.0,4
9253,other,2100.0,4.0,255.0,3
9254,other,400.0,1.0,35.0,1
9257,other,2400.0,5.0,180.0,4
9258,other,825.0,2.0,40.0,1
9260,other,5000.0,5.0,600.0,4
9262,other,4800.0,5.0,420.0,4
9263,other,3400.0,3.0,400.0,3
9264,other,600.0,1.0,33.0,1
9266,other,2600.0,3.0,147.0,3
9268,other,800.0,1.0,72.0,1
9270,other,1225.0,2.0,82.0,3
9271,other,655.0,1.0,27.0,1
9272,other,1196.0,2.0,96.0,2
9274,other,600.0,1.0,18.0,1
9276,other,2800.0,4.0,200.0,4
9279,other,800.0,2.0,85.0,2
9280,other,985.0,2.0,57.0,2
9281,other,6000.0,12.0,150.0,11
9283,other,600.0,2.0,80.0,2
9284,other,1503.0,2.0,93.0,3
9289,other,1768.0,3.0,95.0,3
9290,other,3060.0,4.0,350.0,4
9291,other,800.0,1.0,32.0,1
9293,other,600.0,1.0,35.0,1
9294,other,1010.0,2.0,55.0,2
9297,other,3978.0,4.0,428.0,4
9300,other,2008.0,3.0,170.0,3
9301,other,2095.0,3.0,142.0,3
9303,other,1600.0,2.0,88.0,3
9304,other,1350.0,4.0,160.0,4
9305,other,500.0,1.0,20.0,1
9306,other,1280.0,2.0,100.0,3
9307,other,1650.0,3.0,110.0,3
9310,other,1044.0,2.0,85.0,2
9312,other,840.0,1.0,99.0,2
9315,other,3870.0,4.0,411.0,4
9317,other,1835.0,3.0,175.0,3
9320,other,425.0,1.0,15.0,1
9323,other,2380.0,4.0,242.0,4
9324,other,900.0,1.0,70.0,2
9325,other,1517.0,2.0,125.0,2
9327,other,3602.0,4.0,280.0,4
9328,other,2159.0,3.0,120.0,3
9329,other,1200.0,3.0,72.0,3
9330,other,1850.0,3.0,175.0,6
9331,other,510.0,1.0,34.0,1
9332,other,1166.0,2.0,65.0,2
9333,other,2700.0,2.0,260.0,3
9334,other,1350.0,2.0,175.0,3
9336,other,940.0,2.0,56.0,2
9339,other,1645.0,3.0,95.0,3
9341,other,1000.0,2.0,63.0,2
9343,other,1998.0,3.0,117.0,3
9346,other,1804.0,3.0,150.0,3
9347,other,1350.0,3.0,81.0,3
9349,other,3000.0,3.0,300.0,4
9353,other,1200.0,4.0,110.0,4
9355,other,1217.0,2.0,164.0,2
9356,other,2400.0,4.0,170.0,6
9358,other,600.0,1.0,45.0,1
9359,other,672.0,1.0,27.0,1
9360,other,1280.0,3.0,87.0,3
9362,other,1567.0,3.0,100.0,3
9363,other,2350.0,3.0,210.0,3
9366,other,560.0,1.0,19.0,1
9368,other,520.0,2.0,29.0,1
9369,other,1950.0,3.0,230.0,3
9370,other,600.0,1.0,58.0,1
9371,other,1000.0,1.0,19.0,1
9373,other,375.0,1.0,40.0,1
9379,other,1130.0,2.0,74.0,2
9380,other,1407.0,2.0,83.87,2
9382,other,1350.0,4.0,160.0,4
9383,other,2375.0,3.0,260.0,4
9384,other,1200.0,2.0,67.0,2
9385,other,1872.0,3.0,152.0,3
9386,other,1400.0,3.0,90.0,3
9387,other,812.0,1.0,26.0,1
9389,other,600.0,2.0,35.0,1
9403,other,1800.0,4.0,115.0,3
9405,other,1499.0,3.0,89.0,3
9408,other,1050.0,2.0,65.0,2
9409,other,905.0,2.0,50.0,2
9413,other,3155.0,3.0,315.0,3
9418,other,1464.0,2.0,135.0,3
9420,other,1200.0,2.0,75.0,2
9421,other,1707.0,3.0,171.0,3
9422,other,565.0,1.0,33.0,1
9423,other,630.0,2.0,70.0,1
9424,other,1000.0,2.0,55.0,2
9427,other,2400.0,4.0,130.0,3
9429,other,1100.0,2.0,70.0,2
9430,other,420.0,1.0,23.5,1
9432,other,1225.0,2.0,71.05,2
9433,other,1350.0,4.0,90.0,4
9434,other,1732.5,3.0,91.855,3
9435,other,3760.0,2.0,280.0,2
9436,other,3071.0,4.0,300.0,3
9441,other,1620.0,3.0,95.0,3
9442,other,560.0,1.0,21.0,1
9445,other,2250.0,3.0,180.0,3
9447,other,1350.0,2.0,45.0,1
9448,other,1209.0,2.0,100.0,2
9449,other,1500.0,3.0,95.0,3
9450,other,1000.0,2.0,60.0,2
9452,other,1200.0,4.0,130.0,4
9453,other,2250.0,3.0,199.0,3
9454,other,3700.0,4.0,314.0,4
9456,other,1405.0,3.0,169.0,3
9460,other,500.0,1.0,16.0,1
9461,other,1600.0,3.0,180.0,3
9463,other,648.0,1.0,34.0,1
9464,other,1720.0,2.0,126.0,3
9467,other,1080.0,2.0,64.0,2
9468,other,1100.0,2.0,61.0,2
9471,other,535.0,1.0,35.0,1
9474,other,1465.0,2.0,88.0,3
9475,other,1145.0,2.0,63.0,2
9476,other,3420.0,3.0,410.0,4
9477,other,1280.0,2.0,75.0,2
9478,other,680.0,3.0,60.0,2
9480,other,1738.0,3.0,110.0,3
9481,other,1500.0,3.0,90.0,3
9483,other,1050.0,2.0,110.0,2
9484,other,1541.0,2.0,181.0,2
9485,other,1275.0,2.0,105.0,2
9486,other,2048.0,3.0,206.0,3
9490,other,2320.0,2.0,160.0,3
9491,other,1237.0,3.0,78.0,3
9495,other,1200.0,2.0,140.0,4
9497,other,1160.0,2.0,75.0,2
9503,other,1155.0,2.0,65.0,2
9507,other,984.0,2.0,125.0,2
9508,other,1148.0,2.0,69.0,2
9509,other,1719.0,3.0,110.0,3
9511,other,3000.0,4.0,264.0,4
9513,other,1320.0,2.0,90.0,2
9517,other,1230.0,2.0,68.0,2
9519,other,4560.0,5.0,430.0,4
9524,other,3000.0,4.0,300.0,5
9525,other,1560.0,2.0,125.0,3
9527,other,1012.0,2.0,59.0,2
9528,other,1245.0,2.0,120.0,2
9529,other,1485.0,2.0,110.0,3
9532,other,1489.0,2.0,101.0,2
9533,other,2800.0,4.0,365.0,4
9535,other,1600.0,2.0,90.0,3
9537,other,3000.0,6.0,300.0,6
9538,other,1903.0,3.0,165.0,3
9540,other,2996.0,4.0,200.0,4
9543,other,551.0,1.0,30.0,1
9545,other,550.0,1.0,16.0,1
9546,other,1780.0,3.0,100.0,3
9548,other,1310.0,3.0,90.0,3
9551,other,1603.0,2.0,125.0,3
